date,hour,id_station,week_event,light,activate,no_available,total_slots,bikes_dock,free_slots,reservations_count
21-3-2018,12:54:42,6,false,2,1,0,27,12,13,0
21-3-2018,12:54:42,7,false,0,1,0,24,5,19,0
21-3-2018,12:54:42,8,false,1,1,0,21,15,5,0
21-3-2018,12:54:42,9,false,1,1,0,24,21,3,0
21-3-2018,12:54:42,10,false,1,1,0,24,18,6,0
21-3-2018,12:54:42,11,false,2,1,0,24,16,7,1
21-3-2018,12:54:42,12,false,0,1,0,24,3,21,0
21-3-2018,12:54:42,13,false,2,1,0,24,8,15,0
21-3-2018,12:54:42,14,false,0,1,0,24,4,20,0
21-3-2018,12:54:42,15,false,0,1,0,24,5,19,0
21-3-2018,12:54:42,16,false,0,1,0,21,2,19,0
21-3-2018,12:54:42,17,false,0,1,0,21,4,17,0
21-3-2018,12:54:42,18,false,2,1,0,24,11,12,0
21-3-2018,12:54:42,19,false,2,1,0,24,9,15,0
21-3-2018,12:54:42,20,false,2,1,0,24,13,7,0
21-3-2018,12:54:42,21,false,1,1,0,24,19,5,0
21-3-2018,12:54:42,23,false,2,1,0,24,8,15,0
21-3-2018,12:54:42,24,false,0,1,0,24,6,17,0
21-3-2018,12:54:42,25,false,1,1,0,24,18,4,0
21-3-2018,12:54:42,26,false,0,1,0,24,6,15,0
21-3-2018,12:54:42,27,false,2,1,0,24,9,15,0
21-3-2018,12:54:42,28,false,0,1,0,24,7,17,0
21-3-2018,12:54:42,29,false,2,1,0,24,12,12,0
21-3-2018,12:54:42,30,false,1,1,0,24,21,2,0
21-3-2018,12:54:42,31,false,2,1,0,24,8,16,0
21-3-2018,12:54:42,32,false,1,1,0,24,17,4,0
21-3-2018,12:54:42,33,false,1,1,0,24,22,2,0
21-3-2018,12:54:42,34,false,2,1,0,27,12,15,0
21-3-2018,12:54:42,35,false,2,1,0,27,10,17,0
21-3-2018,12:54:42,36,false,2,1,0,18,8,9,0
21-3-2018,12:54:42,37,false,0,1,0,24,1,23,0
21-3-2018,12:54:42,38,false,0,1,0,24,0,24,0
21-3-2018,12:54:42,39,false,2,1,0,24,15,9,0
21-3-2018,12:54:42,40,false,2,1,0,24,8,16,0
21-3-2018,12:54:42,41,false,0,1,0,24,1,22,0
21-3-2018,12:54:42,42,false,0,1,0,24,6,18,0
21-3-2018,12:54:42,43,false,0,1,0,27,3,22,0
21-3-2018,12:54:42,44,false,0,1,0,24,1,23,0
21-3-2018,12:54:42,45,false,0,1,0,21,4,16,1
21-3-2018,12:54:42,46,false,0,1,0,24,6,18,0
21-3-2018,12:54:42,47,false,0,1,0,24,1,22,0
21-3-2018,12:54:42,48,false,3,1,1,21,0,0,0
21-3-2018,12:54:42,49,false,2,1,0,21,10,11,0
21-3-2018,12:54:42,50,false,0,1,0,24,7,16,0
21-3-2018,12:54:42,51,false,0,1,0,24,2,22,0
21-3-2018,12:54:42,52,false,0,1,0,24,3,20,0
21-3-2018,12:54:42,53,false,0,1,0,24,6,17,0
21-3-2018,12:54:42,54,false,1,1,0,24,20,4,0
21-3-2018,12:54:42,55,false,0,1,0,27,6,20,0
21-3-2018,12:54:42,56,false,2,1,0,24,10,14,0
21-3-2018,12:54:42,57,false,0,1,0,24,0,24,0
21-3-2018,12:54:42,58,false,0,1,0,21,1,20,0
21-3-2018,12:54:42,59,false,1,1,0,24,22,2,0
21-3-2018,12:54:42,60,false,0,1,0,24,7,17,0
21-3-2018,12:54:42,61,false,1,1,0,24,19,4,0
21-3-2018,12:54:42,62,false,3,1,1,24,0,0,0
21-3-2018,12:54:42,63,false,0,1,0,21,1,19,0
21-3-2018,12:54:42,64,false,2,1,0,24,16,7,0
21-3-2018,12:54:42,65,false,1,1,0,24,20,3,0
21-3-2018,12:54:42,66,false,2,1,0,24,12,12,0
21-3-2018,12:54:42,67,false,0,1,0,24,4,20,0
21-3-2018,12:54:42,69,false,1,1,0,24,18,6,0
21-3-2018,12:54:42,71,false,1,1,0,24,24,0,0
21-3-2018,12:54:42,72,false,1,1,0,21,21,0,0
21-3-2018,12:54:42,73,false,1,1,0,27,20,6,0
21-3-2018,12:54:42,74,false,0,1,0,24,0,24,0
21-3-2018,12:54:42,75,false,0,1,0,24,1,23,0
21-3-2018,12:54:42,76,false,0,1,0,24,1,23,0
21-3-2018,12:54:42,77,false,0,1,0,24,4,19,0
21-3-2018,12:54:42,78,false,0,1,0,24,7,17,0
21-3-2018,12:54:42,79,false,0,1,0,24,7,17,0
21-3-2018,12:54:42,80,false,0,1,0,24,2,21,0
21-3-2018,12:54:42,81,false,0,1,0,22,2,19,0
21-3-2018,12:54:42,82,false,2,1,0,24,9,15,0
21-3-2018,12:54:42,83,false,2,1,0,24,8,16,0
21-3-2018,12:54:42,84,false,1,1,0,24,17,7,0
21-3-2018,12:54:42,85,false,2,1,0,27,9,16,1
21-3-2018,12:54:42,86,false,1,1,0,24,21,3,0
21-3-2018,12:54:42,87,false,2,1,0,24,11,13,0
21-3-2018,12:54:42,88,false,0,1,0,24,3,21,0
21-3-2018,12:54:42,89,false,2,1,0,24,8,16,0
21-3-2018,12:54:42,90,false,0,1,0,27,2,25,0
21-3-2018,12:54:42,91,false,2,1,0,21,9,11,0
21-3-2018,12:54:42,92,false,1,1,0,24,17,7,0
21-3-2018,12:54:42,93,false,2,1,0,24,9,15,0
21-3-2018,12:54:42,94,false,0,1,0,24,2,21,0
21-3-2018,12:54:42,95,false,1,1,0,30,22,8,0
21-3-2018,12:54:42,96,false,1,1,0,24,17,7,0
21-3-2018,12:54:42,97,false,1,1,0,24,19,5,0
21-3-2018,12:54:42,98,false,0,1,0,24,7,17,0
21-3-2018,12:54:42,99,false,0,1,0,21,6,15,0
21-3-2018,12:54:42,100,false,1,1,0,24,19,5,0
21-3-2018,12:54:42,101,false,2,1,0,27,9,17,0
21-3-2018,12:54:42,102,false,2,1,0,27,9,18,0
21-3-2018,12:54:42,103,false,2,1,0,24,8,16,0
21-3-2018,12:54:42,104,false,2,1,0,24,8,16,0
21-3-2018,12:54:42,105,false,0,1,0,24,0,24,0
21-3-2018,12:54:42,106,false,0,1,0,24,5,19,0
21-3-2018,12:54:42,107,false,1,1,0,24,22,2,0
21-3-2018,12:54:42,108,false,2,1,0,24,13,11,0
21-3-2018,12:54:42,109,false,2,1,0,21,10,10,0
21-3-2018,12:54:42,110,false,1,1,0,24,20,3,0
21-3-2018,12:54:42,111,false,2,1,0,18,8,10,0
21-3-2018,12:54:42,112,false,2,1,0,18,9,9,0
21-3-2018,12:54:42,113,false,1,1,0,24,20,4,0
21-3-2018,12:54:42,114,false,0,1,0,27,8,19,0
21-3-2018,12:54:42,115,false,2,1,0,24,13,11,0
21-3-2018,12:54:42,116,false,2,1,0,24,7,13,0
21-3-2018,12:54:42,117,false,2,1,0,24,8,16,0
21-3-2018,12:54:42,118,false,2,1,0,24,13,11,0
21-3-2018,12:54:42,119,false,2,1,0,24,12,11,0
21-3-2018,12:54:42,120,false,2,1,0,24,12,11,0
21-3-2018,12:54:42,121,false,2,1,0,24,14,10,0
21-3-2018,12:54:42,122,false,2,1,0,24,10,14,0
21-3-2018,12:54:42,123,false,0,1,0,24,6,18,0
21-3-2018,12:54:42,124,false,0,1,0,24,6,18,0
21-3-2018,12:54:42,125,false,2,1,0,24,16,7,0
21-3-2018,12:54:42,126,false,1,1,0,24,18,6,0
21-3-2018,12:54:42,127,false,0,1,0,24,7,17,0
21-3-2018,12:54:42,128,false,0,1,0,24,5,19,0
21-3-2018,12:54:42,129,false,0,1,0,24,4,20,0
21-3-2018,12:54:42,130,false,2,1,0,24,15,8,0
21-3-2018,12:54:42,131,false,0,1,0,24,4,20,0
21-3-2018,12:54:42,169,false,2,1,0,24,11,13,0
21-3-2018,12:54:42,164,false,0,1,0,24,7,17,0
21-3-2018,12:54:42,163,false,0,1,0,24,6,18,0
21-3-2018,12:54:42,168,false,2,1,0,24,13,11,0
21-3-2018,12:54:42,160,false,2,1,0,24,15,9,0
21-3-2018,12:54:42,161,false,2,1,0,24,10,13,0
21-3-2018,12:54:42,157,false,2,1,0,20,9,11,0
21-3-2018,12:54:42,156,false,2,1,0,24,9,14,1
21-3-2018,12:54:42,149,false,2,1,0,24,12,12,0
21-3-2018,12:54:42,150,false,0,1,0,24,7,16,0
21-3-2018,12:54:42,153,false,2,1,0,24,13,10,0
21-3-2018,12:54:42,158,false,2,1,0,24,7,15,0
21-3-2018,12:54:42,151,false,2,1,0,24,16,8,0
21-3-2018,12:54:42,152,false,2,1,0,24,10,14,0
21-3-2018,12:54:42,154,false,2,1,0,24,12,11,0
21-3-2018,12:54:42,159,false,2,1,0,24,14,10,0
21-3-2018,12:54:42,162,false,1,1,0,24,19,5,0
21-3-2018,12:54:42,165,false,1,1,0,12,11,0,0
21-3-2018,12:54:42,167,false,2,1,0,24,16,8,0
21-3-2018,12:54:42,166,false,2,1,0,24,16,8,0
21-3-2018,12:54:42,170,false,0,1,0,24,4,20,0
21-3-2018,12:54:42,171,false,1,1,0,24,18,6,0
21-3-2018,12:54:42,155,false,0,1,0,18,5,12,0
21-3-2018,12:54:42,148,false,1,1,0,24,23,1,0
21-3-2018,12:54:42,144,false,2,1,0,24,10,13,0
21-3-2018,12:54:42,146,false,2,1,0,24,12,12,0
21-3-2018,12:54:42,147,false,3,1,1,24,0,0,0
21-3-2018,12:54:42,145,false,2,1,0,24,15,9,0
21-3-2018,12:54:42,142,false,0,1,0,24,6,16,0
21-3-2018,12:54:42,143,false,1,1,0,24,20,4,0
21-3-2018,12:54:42,141,false,1,1,0,24,17,6,0
21-3-2018,12:54:42,139,false,2,1,0,24,11,13,0
21-3-2018,12:54:42,140,false,2,1,0,24,9,15,0
21-3-2018,12:54:42,137,false,1,1,0,24,17,7,0
21-3-2018,12:54:42,138,false,0,1,0,24,6,18,0
21-3-2018,12:54:42,173,false,2,1,0,24,9,15,0
21-3-2018,12:54:42,172,false,2,1,0,24,11,12,0
21-3-2018,12:54:42,132,false,2,1,0,24,10,14,0
21-3-2018,12:54:42,133,false,0,1,0,24,7,17,0
21-3-2018,12:54:42,134,false,2,1,0,21,9,12,0
21-3-2018,12:54:42,136,false,2,1,0,24,13,11,0
21-3-2018,12:54:42,135,false,1,1,0,24,17,7,0
21-3-2018,12:54:42,174,false,2,1,0,24,12,12,0
21-3-2018,12:54:42,175,false,2,1,0,24,12,10,1
21-3-2018,12:59:43,1,false,1,1,0,24,18,5,0
21-3-2018,12:59:43,2,false,2,1,0,24,12,12,0
21-3-2018,12:59:43,3,false,2,1,0,24,9,14,0
21-3-2018,12:59:43,4,false,2,1,0,18,11,7,0
21-3-2018,12:59:43,5,false,2,1,0,24,11,12,0
21-3-2018,12:59:43,6,false,2,1,0,27,12,13,0
21-3-2018,12:59:43,7,false,0,1,0,24,5,19,0
21-3-2018,12:59:43,8,false,1,1,0,21,15,5,0
21-3-2018,12:59:43,9,false,1,1,0,24,21,3,0
21-3-2018,12:59:43,10,false,1,1,0,24,17,7,0
21-3-2018,12:59:43,11,false,2,1,0,24,16,7,1
21-3-2018,12:59:43,12,false,0,1,0,24,3,21,0
21-3-2018,12:59:43,13,false,2,1,0,24,8,15,0
21-3-2018,12:59:43,14,false,0,1,0,24,2,22,0
21-3-2018,12:59:43,15,false,0,1,0,24,5,19,0
21-3-2018,12:59:43,16,false,0,1,0,21,2,19,0
21-3-2018,12:59:43,17,false,0,1,0,21,5,16,0
21-3-2018,12:59:43,18,false,2,1,0,24,11,12,0
21-3-2018,12:59:43,19,false,2,1,0,24,9,15,0
21-3-2018,12:59:43,20,false,2,1,0,24,13,7,0
21-3-2018,12:59:43,21,false,1,1,0,24,19,5,0
21-3-2018,12:59:43,23,false,2,1,0,24,8,15,0
21-3-2018,12:59:43,24,false,0,1,0,24,6,17,0
21-3-2018,12:59:43,25,false,1,1,0,24,18,4,0
21-3-2018,12:59:43,26,false,0,1,0,24,6,15,0
21-3-2018,12:59:43,27,false,2,1,0,24,9,15,0
21-3-2018,12:59:43,28,false,0,1,0,24,7,17,0
21-3-2018,12:59:43,29,false,2,1,0,24,12,12,0
21-3-2018,12:59:43,30,false,1,1,0,24,20,3,0
21-3-2018,12:59:43,31,false,2,1,0,24,8,16,0
21-3-2018,12:59:43,32,false,1,1,0,24,17,4,0
21-3-2018,12:59:43,33,false,1,1,0,24,23,1,0
21-3-2018,12:59:43,34,false,2,1,0,27,12,15,0
21-3-2018,12:59:43,35,false,2,1,0,27,10,17,0
21-3-2018,12:59:43,36,false,2,1,0,18,8,9,0
21-3-2018,12:59:43,37,false,0,1,0,24,1,23,0
21-3-2018,12:59:43,38,false,0,1,0,24,0,24,0
21-3-2018,12:59:43,39,false,2,1,0,24,16,8,0
21-3-2018,12:59:43,40,false,2,1,0,24,8,16,0
21-3-2018,12:59:43,41,false,0,1,0,24,1,22,0
21-3-2018,12:59:43,42,false,0,1,0,24,6,18,0
21-3-2018,12:59:43,43,false,0,1,0,27,2,23,0
21-3-2018,12:59:43,44,false,0,1,0,24,0,24,0
21-3-2018,12:59:43,45,false,0,1,0,21,4,16,1
21-3-2018,12:59:43,46,false,0,1,0,24,6,18,0
21-3-2018,12:59:43,47,false,0,1,0,24,1,22,0
21-3-2018,12:59:43,48,false,3,1,1,21,0,0,0
21-3-2018,12:59:43,49,false,2,1,0,21,10,11,0
21-3-2018,12:59:43,50,false,0,1,0,24,7,16,0
21-3-2018,12:59:43,51,false,0,1,0,24,2,22,0
21-3-2018,12:59:43,52,false,0,1,0,24,2,20,0
21-3-2018,12:59:43,53,false,0,1,0,24,6,17,0
21-3-2018,12:59:43,54,false,1,1,0,24,21,3,0
21-3-2018,12:59:43,55,false,0,1,0,27,5,21,0
21-3-2018,12:59:43,56,false,2,1,0,24,11,13,0
21-3-2018,12:59:43,57,false,0,1,0,24,0,24,0
21-3-2018,12:59:43,58,false,0,1,0,21,1,20,0
21-3-2018,12:59:43,59,false,1,1,0,24,23,1,0
21-3-2018,12:59:43,60,false,0,1,0,24,7,17,0
21-3-2018,12:59:43,61,false,1,1,0,24,19,4,0
21-3-2018,12:59:43,62,false,3,1,1,24,0,0,0
21-3-2018,12:59:43,63,false,0,1,0,21,1,19,0
21-3-2018,12:59:43,64,false,2,1,0,24,16,8,0
21-3-2018,12:59:43,65,false,1,1,0,24,20,3,0
21-3-2018,12:59:43,66,false,2,1,0,24,12,12,0
21-3-2018,12:59:43,67,false,0,1,0,24,4,20,0
21-3-2018,12:59:43,69,false,1,1,0,24,18,6,0
21-3-2018,12:59:43,71,false,1,1,0,24,22,2,0
21-3-2018,12:59:43,72,false,2,1,0,21,14,7,0
21-3-2018,12:59:43,73,false,1,1,0,27,20,6,0
21-3-2018,12:59:43,74,false,0,1,0,24,0,24,0
21-3-2018,12:59:43,75,false,0,1,0,24,0,24,0
21-3-2018,12:59:43,76,false,0,1,0,24,1,23,0
21-3-2018,12:59:43,77,false,0,1,0,24,4,19,0
21-3-2018,12:59:43,78,false,0,1,0,24,6,18,0
21-3-2018,12:59:43,79,false,0,1,0,24,5,19,0
21-3-2018,12:59:43,80,false,0,1,0,24,2,21,0
21-3-2018,12:59:43,81,false,0,1,0,22,2,19,0
21-3-2018,12:59:43,82,false,2,1,0,24,10,14,0
21-3-2018,12:59:43,83,false,2,1,0,24,8,16,0
21-3-2018,12:59:43,84,false,2,1,0,24,16,8,0
21-3-2018,12:59:43,85,false,2,1,0,27,9,16,0
21-3-2018,12:59:43,86,false,1,1,0,24,23,1,0
21-3-2018,12:59:43,87,false,2,1,0,24,11,13,0
21-3-2018,12:59:43,88,false,0,1,0,24,3,21,0
21-3-2018,12:59:43,89,false,2,1,0,24,8,16,0
21-3-2018,12:59:43,90,false,0,1,0,27,1,26,0
21-3-2018,12:59:43,91,false,2,1,0,21,9,11,0
21-3-2018,12:59:43,92,false,1,1,0,24,17,7,0
21-3-2018,12:59:43,93,false,2,1,0,24,9,15,0
21-3-2018,12:59:43,94,false,0,1,0,24,2,21,0
21-3-2018,12:59:43,95,false,1,1,0,30,22,8,0
21-3-2018,12:59:43,96,false,1,1,0,24,17,7,0
21-3-2018,12:59:43,97,false,1,1,0,24,21,3,0
21-3-2018,12:59:43,98,false,0,1,0,24,7,17,0
21-3-2018,12:59:43,99,false,0,1,0,21,6,15,0
21-3-2018,12:59:43,100,false,1,1,0,24,19,5,0
21-3-2018,12:59:43,101,false,2,1,0,27,8,17,0
21-3-2018,12:59:43,102,false,2,1,0,27,9,18,0
21-3-2018,12:59:43,103,false,2,1,0,24,8,16,0
21-3-2018,12:59:43,104,false,2,1,0,24,8,16,0
21-3-2018,12:59:43,105,false,0,1,0,24,0,24,0
21-3-2018,12:59:43,106,false,0,1,0,24,5,19,0
21-3-2018,12:59:43,107,false,1,1,0,24,22,2,0
21-3-2018,12:59:43,108,false,2,1,0,24,13,11,0
21-3-2018,12:59:43,109,false,2,1,0,21,11,9,0
21-3-2018,12:59:43,110,false,1,1,0,24,20,3,0
21-3-2018,12:59:43,111,false,2,1,0,18,8,10,0
21-3-2018,12:59:43,112,false,2,1,0,18,8,10,0
21-3-2018,12:59:43,113,false,1,1,0,24,20,4,0
21-3-2018,12:59:43,114,false,0,1,0,27,7,20,0
21-3-2018,12:59:43,115,false,2,1,0,24,12,12,0
21-3-2018,12:59:43,116,false,2,1,0,24,7,13,0
21-3-2018,12:59:43,117,false,2,1,0,24,8,16,0
21-3-2018,12:59:43,118,false,2,1,0,24,14,10,0
21-3-2018,12:59:43,119,false,2,1,0,24,12,11,0
21-3-2018,12:59:43,120,false,2,1,0,24,12,11,0
21-3-2018,12:59:43,121,false,2,1,0,24,15,9,0
21-3-2018,12:59:43,122,false,2,1,0,24,10,14,0
21-3-2018,12:59:43,123,false,0,1,0,24,6,18,0
21-3-2018,12:59:43,124,false,0,1,0,24,6,18,0
21-3-2018,12:59:43,125,false,2,1,0,24,16,7,0
21-3-2018,12:59:43,126,false,1,1,0,24,18,6,0
21-3-2018,12:59:43,127,false,0,1,0,24,7,16,1
21-3-2018,12:59:43,128,false,0,1,0,24,5,19,0
21-3-2018,12:59:43,129,false,0,1,0,24,3,21,0
21-3-2018,12:59:43,130,false,2,1,0,24,15,8,0
21-3-2018,12:59:43,131,false,0,1,0,24,4,20,0
21-3-2018,12:59:43,169,false,2,1,0,24,11,13,0
21-3-2018,12:59:43,164,false,2,1,0,24,8,16,0
21-3-2018,12:59:43,163,false,0,1,0,24,6,18,0
21-3-2018,12:59:43,168,false,2,1,0,24,13,11,0
21-3-2018,12:59:43,160,false,2,1,0,24,16,8,0
21-3-2018,12:59:43,161,false,2,1,0,24,10,13,0
21-3-2018,12:59:43,157,false,2,1,0,20,9,11,0
21-3-2018,12:59:43,156,false,2,1,0,24,9,14,1
21-3-2018,12:59:43,149,false,2,1,0,24,12,12,0
21-3-2018,12:59:43,150,false,2,1,0,24,8,15,0
21-3-2018,12:59:43,153,false,2,1,0,24,13,10,0
21-3-2018,12:59:43,158,false,2,1,0,24,7,15,0
21-3-2018,12:59:43,151,false,2,1,0,24,16,8,0
21-3-2018,12:59:43,152,false,2,1,0,24,10,14,0
21-3-2018,12:59:43,154,false,2,1,0,24,12,11,0
21-3-2018,12:59:43,159,false,2,1,0,24,14,10,0
21-3-2018,12:59:43,162,false,1,1,0,24,19,5,0
21-3-2018,12:59:43,165,false,1,1,0,12,11,0,0
21-3-2018,12:59:43,167,false,2,1,0,24,16,8,0
21-3-2018,12:59:43,166,false,2,1,0,24,16,8,0
21-3-2018,12:59:43,170,false,0,1,0,24,4,20,0
21-3-2018,12:59:43,171,false,1,1,0,24,18,6,0
21-3-2018,12:59:43,155,false,0,1,0,18,5,12,0
21-3-2018,12:59:43,148,false,1,1,0,24,23,1,0
21-3-2018,12:59:43,144,false,2,1,0,24,10,13,0
21-3-2018,12:59:43,146,false,2,1,0,24,12,12,0
21-3-2018,12:59:43,147,false,3,1,1,24,0,0,0
21-3-2018,12:59:43,145,false,2,1,0,24,15,9,0
21-3-2018,12:59:43,142,false,0,1,0,24,6,16,0
21-3-2018,12:59:43,143,false,1,1,0,24,20,4,0
21-3-2018,12:59:43,141,false,1,1,0,24,17,6,0
21-3-2018,12:59:43,139,false,2,1,0,24,11,13,0
21-3-2018,12:59:43,140,false,2,1,0,24,9,15,0
21-3-2018,12:59:43,137,false,1,1,0,24,17,7,0
21-3-2018,12:59:43,138,false,0,1,0,24,7,17,0
21-3-2018,12:59:43,173,false,2,1,0,24,9,15,0
21-3-2018,12:59:43,172,false,2,1,0,24,11,12,0
21-3-2018,12:59:43,132,false,2,1,0,24,11,13,0
21-3-2018,12:59:43,133,false,0,1,0,24,7,17,0
21-3-2018,12:59:43,134,false,2,1,0,21,9,12,0
21-3-2018,12:59:43,136,false,2,1,0,24,13,11,0
21-3-2018,12:59:43,135,false,1,1,0,24,18,6,0
21-3-2018,12:59:43,174,false,2,1,0,24,12,12,0
21-3-2018,12:59:43,175,false,2,1,0,24,12,10,1
21-3-2018,13:4:44,1,false,1,1,0,24,18,5,0
21-3-2018,13:4:44,2,false,2,1,0,24,12,12,0
21-3-2018,13:4:44,3,false,2,1,0,24,8,15,0
21-3-2018,13:4:44,4,false,2,1,0,18,11,7,0
21-3-2018,13:4:44,5,false,2,1,0,24,10,13,0
21-3-2018,13:4:44,6,false,2,1,0,27,12,13,0
21-3-2018,13:4:44,7,false,0,1,0,24,4,19,0
21-3-2018,13:4:44,8,false,1,1,0,21,15,5,0
21-3-2018,13:4:44,9,false,1,1,0,24,21,3,0
21-3-2018,13:4:44,10,false,1,1,0,24,17,7,0
21-3-2018,13:4:44,11,false,1,1,0,24,17,7,0
21-3-2018,13:4:44,12,false,0,1,0,24,3,21,0
21-3-2018,13:4:44,13,false,2,1,0,24,8,15,0
21-3-2018,13:4:44,14,false,0,1,0,24,2,22,0
21-3-2018,13:4:44,15,false,0,1,0,24,6,18,0
21-3-2018,13:4:44,16,false,0,1,0,21,2,19,0
21-3-2018,13:4:44,17,false,0,1,0,21,5,16,0
21-3-2018,13:4:44,18,false,2,1,0,24,10,13,0
21-3-2018,13:4:44,19,false,2,1,0,24,9,15,0
21-3-2018,13:4:44,20,false,2,1,0,24,13,7,0
21-3-2018,13:4:44,21,false,1,1,0,24,19,5,0
21-3-2018,13:4:44,23,false,2,1,0,24,7,16,0
21-3-2018,13:4:44,24,false,0,1,0,24,6,17,0
21-3-2018,13:4:44,25,false,1,1,0,24,16,6,0
21-3-2018,13:4:44,26,false,0,1,0,24,6,15,0
21-3-2018,13:4:44,27,false,0,1,0,24,7,16,0
21-3-2018,13:4:44,28,false,0,1,0,24,7,17,0
21-3-2018,13:4:44,29,false,2,1,0,24,12,12,0
21-3-2018,13:4:44,30,false,1,1,0,24,20,3,0
21-3-2018,13:4:44,31,false,2,1,0,24,8,16,0
21-3-2018,13:4:44,32,false,1,1,0,24,17,4,0
21-3-2018,13:4:44,33,false,1,1,0,24,23,1,0
21-3-2018,13:4:44,34,false,2,1,0,27,12,15,0
21-3-2018,13:4:44,35,false,2,1,0,27,11,16,0
21-3-2018,13:4:44,36,false,2,1,0,18,7,10,0
21-3-2018,13:4:44,37,false,0,1,0,24,1,23,0
21-3-2018,13:4:44,38,false,0,1,0,24,0,24,0
21-3-2018,13:4:44,39,false,2,1,0,24,16,8,0
21-3-2018,13:4:44,40,false,2,1,0,24,9,15,0
21-3-2018,13:4:44,41,false,0,1,0,24,1,22,0
21-3-2018,13:4:44,42,false,0,1,0,24,5,19,0
21-3-2018,13:4:44,43,false,0,1,0,27,4,21,0
21-3-2018,13:4:44,44,false,0,1,0,24,1,23,0
21-3-2018,13:4:44,45,false,0,1,0,21,4,16,1
21-3-2018,13:4:44,46,false,0,1,0,24,6,18,0
21-3-2018,13:4:44,47,false,0,1,0,24,1,22,0
21-3-2018,13:4:44,48,false,3,1,1,21,0,0,0
21-3-2018,13:4:44,49,false,2,1,0,21,10,11,0
21-3-2018,13:4:44,50,false,2,1,0,24,8,15,0
21-3-2018,13:4:44,51,false,0,1,0,24,2,22,0
21-3-2018,13:4:44,52,false,0,1,0,24,3,20,0
21-3-2018,13:4:44,53,false,0,1,0,24,6,17,0
21-3-2018,13:4:44,54,false,1,1,0,24,21,3,0
21-3-2018,13:4:44,55,false,0,1,0,27,5,21,0
21-3-2018,13:4:44,56,false,2,1,0,24,11,13,0
21-3-2018,13:4:44,57,false,0,1,0,24,0,24,0
21-3-2018,13:4:44,58,false,0,1,0,21,1,20,0
21-3-2018,13:4:44,59,false,1,1,0,24,23,1,0
21-3-2018,13:4:44,60,false,0,1,0,24,7,17,0
21-3-2018,13:4:44,61,false,1,1,0,24,19,4,0
21-3-2018,13:4:44,62,false,3,1,1,24,0,0,0
21-3-2018,13:4:44,63,false,0,1,0,21,0,20,0
21-3-2018,13:4:44,64,false,2,1,0,24,16,8,0
21-3-2018,13:4:44,65,false,1,1,0,24,21,2,0
21-3-2018,13:4:44,66,false,2,1,0,24,12,12,0
21-3-2018,13:4:44,67,false,0,1,0,24,4,20,0
21-3-2018,13:4:44,69,false,1,1,0,24,20,4,0
21-3-2018,13:4:44,71,false,1,1,0,24,22,2,0
21-3-2018,13:4:44,72,false,2,1,0,21,14,7,0
21-3-2018,13:4:44,73,false,1,1,0,27,20,6,0
21-3-2018,13:4:44,74,false,0,1,0,24,0,24,0
21-3-2018,13:4:44,75,false,0,1,0,24,1,23,0
21-3-2018,13:4:44,76,false,0,1,0,24,0,24,0
21-3-2018,13:4:44,77,false,0,1,0,24,4,19,0
21-3-2018,13:4:44,78,false,0,1,0,24,6,18,0
21-3-2018,13:4:44,79,false,0,1,0,24,6,18,0
21-3-2018,13:4:44,80,false,0,1,0,24,2,21,0
21-3-2018,13:4:44,81,false,0,1,0,22,2,19,0
21-3-2018,13:4:44,82,false,2,1,0,24,10,14,0
21-3-2018,13:4:44,83,false,2,1,0,24,8,16,0
21-3-2018,13:4:44,84,false,1,1,0,24,17,7,0
21-3-2018,13:4:44,85,false,2,1,0,27,9,16,0
21-3-2018,13:4:44,86,false,1,1,0,24,23,1,0
21-3-2018,13:4:44,87,false,2,1,0,24,11,13,0
21-3-2018,13:4:44,88,false,0,1,0,24,3,21,0
21-3-2018,13:4:44,89,false,2,1,0,24,8,16,0
21-3-2018,13:4:44,90,false,0,1,0,27,1,26,0
21-3-2018,13:4:44,91,false,2,1,0,21,8,12,0
21-3-2018,13:4:44,92,false,1,1,0,24,17,7,0
21-3-2018,13:4:44,93,false,2,1,0,24,9,15,0
21-3-2018,13:4:44,94,false,0,1,0,24,2,20,1
21-3-2018,13:4:44,95,false,1,1,0,30,22,8,0
21-3-2018,13:4:44,96,false,2,1,0,24,15,9,0
21-3-2018,13:4:44,97,false,1,1,0,24,21,3,0
21-3-2018,13:4:44,98,false,0,1,0,24,6,18,0
21-3-2018,13:4:44,99,false,0,1,0,21,6,15,0
21-3-2018,13:4:44,100,false,1,1,0,24,19,5,0
21-3-2018,13:4:44,101,false,0,1,0,27,8,18,0
21-3-2018,13:4:44,102,false,2,1,0,27,9,18,0
21-3-2018,13:4:44,103,false,0,1,0,24,7,17,0
21-3-2018,13:4:44,104,false,2,1,0,24,8,16,0
21-3-2018,13:4:44,105,false,0,1,0,24,1,23,0
21-3-2018,13:4:44,106,false,0,1,0,24,5,19,0
21-3-2018,13:4:44,107,false,1,1,0,24,22,2,0
21-3-2018,13:4:44,108,false,2,1,0,24,13,11,0
21-3-2018,13:4:44,109,false,2,1,0,21,11,9,0
21-3-2018,13:4:44,110,false,1,1,0,24,20,3,0
21-3-2018,13:4:44,111,false,2,1,0,18,8,10,0
21-3-2018,13:4:44,112,false,2,1,0,18,8,10,0
21-3-2018,13:4:44,113,false,1,1,0,24,19,5,0
21-3-2018,13:4:44,114,false,0,1,0,27,7,19,1
